"","Provider.ID","CAC_3_Score","IMM_2_Score","IMM_3_OP_27_FAC_ADHPCT_Score","OP_22_Score","OP_23_Score","OP_29_Score","OP_30_Score","OP_4_Score","PC_01_Score","STK_4_Score","STK_5_Score","STK_6_Score","STK_8_Score","VTE_1_Score","VTE_2_Score","VTE_3_Score","VTE_5_Score","VTE_6_Score"
"16728",50276,NA,-1.24960453936949,-0.0484941562599627,1.99351047088884,NA,0.310212639610024,0.875725982503108,0.779029900695592,-0.672639878808247,NA,NA,0.644429705619104,-3.02406594226296,0.664078655723214,0.626970797536576,0.853427300204965,0.658344863156919,NA
"16771",50278,NA,0.614294032493132,-1.17611198929417,-0.474591520288156,0.268002405585948,-0.0658151982838841,0.327305586928632,NA,-0.0915404421800261,0.673366593490359,NA,-0.244411123755174,0.261967384150494,0.0261315003924855,-0.364836340037722,-0.434276188693762,0.658344863156919,-0.522866954178344
"16814",50279,NA,0.510744111834098,-0.330398614518515,NA,NA,NA,NA,-0.60043560859586,-0.0915404421800261,NA,-2.61113791518775,-4.24419485593942,-2.64490825075372,-0.611815654938243,-1.15828205009716,-0.434276188693762,0.658344863156919,NA
"16857",50280,NA,0.614294032493132,0.303886416563228,-0.474591520288156,1.03918649775954,0.728021348381033,-2.59760318946857,NA,0.489558994448195,0.673366593490359,NA,0.496289567390057,0.767510972829487,0.664078655723214,0.428609370021716,-0.305505839803889,0.658344863156919,-0.522866954178344
"16900",50281,NA,0.200094349856994,-1.10563587472953,-0.474591520288156,NA,-1.90417351687632,-0.358219907539463,0.779029900695592,NA,NA,-0.461827595675557,-3.50349416479419,-0.496347998867996,-2.27047825879814,-1.75336633264174,-0.176735490914016,NA,NA
"16943",50283,NA,0.200094349856994,0.797219218515695,0.142433977506092,NA,0.811583090135235,NA,0.779029900695592,-0.0915404421800261,NA,0.612827564080541,-1.57767236781659,-2.89768004509321,-0.484226223872097,-0.563197767552582,-0.82058723536338,0.658344863156919,NA
"16986",50289,NA,0.510744111834098,-1.0351597601649,-0.474591520288156,-1.43961951279844,0.0177465434703177,-0.723833504589114,-0.60043560859586,0.780108712762305,NA,NA,0.348149429161011,-0.622733896037745,-0.356636792805952,0.230247942506857,0.338345904645474,0.0968930159962541,NA
"17029",50290,NA,-2.07800390464177,-2.23325370776374,0.142433977506092,NA,NA,-2.59760318946857,NA,0.489558994448195,-3.64049826822451,NA,-0.540691400213266,0.388353281320242,-0.484226223872097,-0.959920622582301,-0.434276188693762,0.658344863156919,-0.522866954178344
"17072",50291,NA,0.407194191175063,-1.0351597601649,1.37648497309459,-0.227758796525649,0.811583090135235,0.875725982503108,0.779029900695592,0.199009276134084,NA,0.612827564080541,0.348149429161011,0.135581486980745,0.664078655723214,0.428609370021716,0.853427300204965,0.377618939576587,NA
"17115",50292,NA,0.510744111834098,-0.541826958212429,2.61053596868308,1.03918649775954,NA,NA,0.384896898040892,-0.0915404421800261,0.403750039633179,0.254609177495175,0.644429705619104,0.767510972829487,0.153720931458631,0.031886514991997,0.209575555755602,0.190468323856365,-0.522866954178344
"17158",50295,NA,0.717843953152167,-1.24658810385881,1.37648497309459,-0.00742048447605025,1.06226831539784,0.784322583240695,0.187830396713541,-0.672639878808247,NA,0.612827564080541,0.644429705619104,0.767510972829487,0.79166808678936,0.626970797536576,0.724656951315092,0.658344863156919,-0.522866954178344
"17201",50296,NA,-0.214105332779145,-0.330398614518515,-0.474591520288156,-1.82521155888524,1.06226831539784,NA,-0.403369107268509,-0.672639878808247,NA,-1.53648275543165,-1.13325195312945,NA,-1.24976281026897,0.031886514991997,0.853427300204965,NA,NA
